5.55441,7.33767,6.85917,A
4.63276,6.36988,7.89415,A
3.1544,5.96499,9.80578,A
4.83601,6.78991,7.84687,A
4.30863,8.25735,6.66371,A
4.80778,6.38358,7.65744,A
4.13325,7.59483,5.60786,A
6.3071,5.48707,7.36971,A
4.65269,7.65014,8.46681,A
4.44951,5.90675,6.40635,A
3.99408,7.55851,8.63887,A
5.30397,8.05364,6.2976,A
5.20836,5.79725,7.26485,A
5.2339,6.4906,6.36144,A
4.32448,6.1774,7.37056,A
3.73977,5.56984,8.16483,A
4.91419,6.02388,7.2502,A
5.08338,6.1497,7.92854,A
5.2781,4.45629,7.53251,A
5.48563,5.78911,6.74576,A
3.57148,6.60472,6.37414,A
4.88894,4.54795,6.04685,A
5.93021,4.66433,8.22257,A
5.48612,5.93359,7.15815,A
5.80284,5.96729,7.62116,A
5.6336,4.97399,8.66431,A
5.34755,5.20156,6.71085,A
4.79875,5.94846,5.99743,A
5.33473,6.50369,7.08105,A
5.44344,7.04607,6.14428,A
4.71823,6.07036,8.90658,A
4.52715,7.62868,9.53993,A
4.88949,5.00938,6.36733,A
4.78043,8.36498,5.35599,A
2.01304,6.80776,8.20758,A
6.28431,6.0854,6.81199,A
4.89814,6.95673,6.51964,A
6.15865,6.37935,6.44054,A
5.76813,6.61661,7.62394,A
4.92824,7.64744,6.46206,A
4.29574,8.13191,8.35312,A
6.06632,6.34118,6.32011,A
3.65131,6.81631,7.14939,A
5.56121,6.41703,5.93137,A
5.74385,5.68551,8.06735,A
5.18253,6.71604,6.49976,A
5.49481,6.14461,6.62369,A
4.69547,7.15196,9.28728,A
5.2123,6.39554,7.06467,A
5.11405,6.76685,7.36596,A
4.04841,5.95617,7.09592,A
4.98295,6.44677,7.20876,A
4.76683,5.88486,6.03034,A
4.19186,6.27374,5.95297,A
5.68874,6.58047,7.68698,A
6.31368,6.63114,5.53942,A
2.34383,5.75112,7.67151,A
4.2743,6.66221,7.94015,A
4.99364,4.54983,8.30104,A
3.2298,5.98309,8.86512,A
4.25808,3.76175,7.10076,A
5.53256,6.8467,6.8312,A
3.32881,7.37582,7.5709,A
3.50747,4.99329,7.26841,A
3.26539,8.17851,7.30295,A
4.5692,7.268,6.6774,A
5.44489,6.46402,7.85288,A
5.58211,6.82057,7.3724,A
5.8569,6.34428,5.51163,A
4.02443,6.58005,9.17367,A
3.17871,6.58596,8.54083,A
4.26054,7.15185,8.88797,A
4.43092,6.64258,6.79898,A
3.95981,5.97117,8.20656,A
3.51703,5.28492,6.9743,A
5.3892,6.82116,7.69756,A
4.17112,7.40025,8.13219,A
4.78081,8.49284,6.54288,A
5.33089,7.28322,7.50242,A
4.95451,6.43076,5.63272,A
2.45538,4.72958,8.1537,A
4.55195,8.19909,8.17227,A
3.76516,6.78757,7.92122,A
3.70546,6.22855,7.09652,A
5.44125,6.71745,6.68008,A
4.39042,7.11098,7.76545,A
4.0277,6.32349,9.2736,A
4.84222,5.93677,7.97811,A
4.04808,5.86184,6.0619,A
4.10335,7.09208,8.23296,A
4.28855,6.33315,8.26937,A
3.99541,6.28971,8.08555,A
4.37301,5.21472,8.34382,A
4.73658,5.95871,7.31347,A
4.59504,7.69718,7.28672,A
6.03909,6.69174,6.37522,A
3.99758,7.9424,7.67543,A
3.47147,7.76425,7.73233,A
5.10155,5.17384,8.39612,A
4.19376,7.21452,8.58267,A
3.68314,6.98445,7.70637,A
3.12428,5.79002,8.94303,A
5.91911,4.34926,8.93807,A
4.68252,6.31468,6.44805,A
3.27518,7.95312,7.06705,A
4.82922,8.08868,8.04535,A
3.13832,3.77713,10.294,A
5.64401,6.32306,7.15116,A
5.48956,7.1451,7.44831,A
2.73246,6.52561,7.96563,A
5.41206,7.1023,7.35891,A
5.38525,5.59921,8.62893,A
5.69785,6.55558,6.94078,A
5.93413,7.80345,5.50836,A
4.98445,6.67361,7.5442,A
4.05081,5.32657,7.0163,A
4.38195,6.73856,6.77085,A
4.50703,4.58927,7.95601,A
4.52043,7.21868,7.35178,A
4.62087,5.86313,7.62348,A
4.5108,5.93286,6.42631,A
5.73662,6.20547,8.42738,A
4.95016,7.15682,8.06287,A
4.07309,6.09825,8.27706,A
5.38253,7.1108,7.42452,A
5.03784,6.10234,7.12058,A
3.89076,7.19145,7.49971,A
4.78373,6.06307,7.82514,A
4.39759,5.68597,7.27607,A
5.37969,5.95133,8.07235,A
3.22671,7.98651,8.72525,A
3.71721,4.50359,7.73632,A
5.13889,7.3711,8.11635,A
5.05299,7.71649,6.85551,A
5.28898,6.7554,7.87473,A
5.47579,6.31323,8.09432,A
6.24999,6.95944,5.51467,A
5.48092,5.89545,6.00176,A
4.32923,5.89142,8.39266,A
4.89995,5.73132,7.80291,A
2.5401,7.82137,7.75426,A
3.62944,7.15794,6.97434,A
3.56145,5.93442,6.83818,A
5.04344,5.04804,7.60511,A
4.54582,5.72441,7.457,A
4.51149,6.37731,7.2843,A
5.77203,7.27214,6.2014,A
5.25986,6.53107,6.95279,A
4.20824,7.5072,7.629,A
5.49478,6.30028,8.01506,A
3.84554,5.86165,9.52987,A
4.92043,6.95286,6.30666,A
4.19344,4.72865,6.19884,A
4.08062,7.61316,8.86207,A
3.17303,5.35669,8.41703,A
4.54172,9.00064,7.37193,A
4.60514,5.89729,6.49638,A
5.14261,7.94381,7.27244,A
4.09214,6.91714,5.62879,A
3.37249,5.30377,7.98441,A
4.38746,6.28785,7.31598,A
4.38358,6.27162,6.81703,A
4.82663,7.01713,7.07962,A
5.84344,6.87421,6.75794,A
4.20245,8.14926,9.07313,A
4.45859,6.55231,6.02893,A
5.07548,6.09952,7.74375,A
4.38805,7.18923,8.73738,A
3.74964,7.90731,8.60285,A
4.56305,8.29406,6.47072,A
4.68607,7.25397,6.78598,A
4.33953,7.37011,6.97319,A
4.01881,6.87844,8.71957,A
2.18465,6.88224,6.04943,A
4.50729,6.20856,7.7403,A
5.27757,8.17097,6.66951,A
2.31443,4.93658,7.25641,A
6.12409,7.49921,5.28894,A
4.17791,6.51663,6.59969,A
4.60123,7.31945,6.89817,A
5.54586,6.16965,5.64948,A
3.94432,6.28541,6.50152,A
6.18496,5.87818,6.84009,A
5.42224,5.23285,8.02572,A
5.26329,5.84866,8.60413,A
4.27812,5.91271,7.53605,A
6.59566,5.50221,6.93668,A
5.08114,7.88043,6.174,A
4.49053,6.77332,7.11322,A
4.63609,7.97103,6.78964,A
4.2806,5.82208,8.45302,A
4.8141,7.1944,8.11904,A
3.95166,6.17528,8.99569,A
6.05425,5.44137,7.33379,A
5.74589,6.9666,7.1776,A
4.91955,6.21039,7.7844,A
3.2904,5.78552,6.79658,A
5.12159,7.25883,7.54842,A
4.81783,6.56264,7.55353,A
5.46621,5.38079,6.4175,A
3.47441,9.07123,8.14937,A
5.01653,7.25256,6.94458,A
5.46265,7.2061,5.93843,A
3.70372,6.60671,6.61829,A
4.75262,7.002,8.43874,A
3.76752,6.71099,7.25448,A
4.21248,5.94976,8.23292,A
4.02783,5.29441,7.10835,A
4.97478,7.68143,6.73363,A
6.07856,5.84121,7.96656,A
4.51927,6.21936,6.92995,A
4.46772,6.92038,8.42542,A
2.60655,6.56353,6.18107,A
3.87411,6.21968,8.8332,A
4.47545,7.76439,6.52867,A
3.57517,6.81854,7.62652,A
5.98761,5.05266,6.77031,A
4.73309,5.97303,7.80612,A
3.962,6.41652,7.12041,A
3.30294,7.92507,7.16357,A
3.92437,5.15132,6.80948,A
4.20249,6.67038,8.09497,A
4.35465,7.11226,8.02256,A
5.12886,7.29149,5.90645,A
6.12875,5.72416,7.65403,A
6.03192,5.58772,7.78294,A
4.93662,6.62395,6.29649,A
5.51565,7.17846,7.51023,A
4.46946,5.85929,6.89386,A
4.2836,6.20432,7.04305,A
5.49404,4.48712,8.01022,A
4.16303,5.59814,7.68655,A
4.05694,5.91421,8.68222,A
5.28578,7.75979,7.03844,A
2.4798,6.71111,6.40409,A
5.27636,5.74504,9.05285,A
4.95968,7.28715,8.69318,A
3.33843,7.40995,8.13056,A
5.08335,7.21529,7.57348,A
4.30215,7.62224,8.2607,A
5.03881,7.07542,8.68283,A
4.14231,8.66268,8.04792,A
4.9753,7.04197,7.85253,A
2.67384,7.25575,7.60455,A
4.1499,4.68075,6.47316,A
5.31463,7.41836,7.28101,A
5.67803,6.51639,7.40352,A
3.81084,5.49777,8.55335,A
5.10407,6.30866,8.19831,A
6.6905,5.80449,5.97898,A
5.6548,7.0975,6.94724,A
3.80701,7.50632,6.51692,A
5.13931,7.7585,6.74157,A
2.98382,5.75894,5.84614,A
4.52268,6.80986,7.42583,A
5.36278,7.20703,7.0713,A
3.19737,5.9985,7.58107,A
5.4868,6.65948,7.75876,A
4.6432,5.92314,7.66415,A
5.77213,6.39481,7.80052,A
4.91858,5.47443,7.37204,A
4.78816,7.33063,8.82894,A
3.95175,7.45574,6.03556,A
5.63757,5.33542,7.70255,A
5.70304,6.01936,7.1391,A
5.15443,8.03397,6.56633,A
4.80719,6.62075,6.93903,A
4.17901,6.79609,6.10711,A
5.26294,5.80623,7.45451,A
3.79331,6.7755,7.82629,A
4.34219,5.69085,5.43572,A
5.87568,6.89858,6.67984,A
2.82973,6.29583,6.69389,A
3.5424,5.62644,8.71119,A
4.96315,5.80921,7.74144,A
4.67262,6.29419,6.74277,A
5.43698,7.03983,7.66735,A
5.76001,6.46709,7.73406,A
2.739,6.55582,8.30187,A
4.17739,6.0329,9.35865,A
5.56272,6.61185,7.43,A
4.04362,6.99843,6.9616,A
5.27146,7.16379,7.21864,A
4.1689,4.38757,6.2893,A
5.33207,7.93367,6.38252,A
2.23805,6.11011,8.23031,A
4.48848,7.35944,7.15083,A
5.41354,5.90778,8.81711,A
4.48662,6.60396,5.9129,A
4.66965,6.19006,8.05956,A
1.84732,6.40722,8.09469,A
5.36019,5.35381,8.79437,A
6.08643,5.67139,7.82989,A
5.34887,6.77542,8.12641,A
3.2112,6.58856,6.35577,A
4.43298,6.02384,6.06657,A
5.76677,5.93783,7.50544,A
3.71941,6.48108,7.29952,A
5.46653,6.91164,6.98278,A
5.3111,4.50743,6.98598,A
5.84438,6.39604,7.36601,A
5.52604,6.99763,7.77161,A
5.58661,4.69738,6.78573,A
4.41168,6.54527,7.72041,A
3.47615,6.72267,8.16155,A
3.87305,4.78739,7.21962,A
5.3089,7.21371,7.9946,A
3.25511,7.05268,6.84658,A
5.07186,8.06427,7.31517,A
5.32596,7.44298,6.88633,A
5.18786,7.66455,7.3209,A
5.77388,6.31436,6.79042,A
4.48364,5.88145,7.63389,A
6.19336,3.78117,6.74514,A
4.00024,7.75052,6.39035,A
3.3117,6.3942,9.40387,A
2.29246,5.87237,7.83102,A
2.98653,7.96568,8.35713,A
4.63732,5.83515,6.58456,A
5.38667,4.73158,10.0381,A
5.82094,5.92928,6.02966,A
4.91889,5.27643,6.22485,A
4.84131,7.72947,6.88769,A
3.92035,7.16132,8.56029,A
4.71009,6.93198,8.50275,A
4.35417,7.82026,6.16498,A
4.75788,6.54983,9.0449,A
6.06174,5.45877,8.18294,A
4.25053,6.33146,7.586,A
3.04721,7.43124,7.36609,A
3.19371,5.92908,6.88634,A
3.96707,6.67371,7.37211,A
3.68042,5.96781,7.42076,A
5.21732,5.51852,7.67209,A
3.01339,7.46829,6.25169,A
2.98611,6.40729,7.56303,A
5.19602,6.94699,8.10718,A
3.15341,7.13457,7.62516,A
5.17988,6.54578,7.29221,A
2.50495,7.70362,9.3261,A
5.25934,7.12014,7.19396,A
4.40336,6.03659,6.79835,A
4.62022,5.69598,8.65828,A
6.63863,5.5987,6.68877,A
6.10614,6.88212,5.51405,A
2.9964,6.79345,7.6565,A
5.38441,7.34619,7.50289,A
4.82226,7.31473,8.48971,A
6.07874,5.65102,7.61663,A
3.89569,5.38508,6.35004,A
4.89821,7.48404,8.3568,A
3.60306,5.88451,5.88506,A
5.07443,7.58944,6.43192,A
4.15483,6.66447,7.40133,A
4.12478,6.93911,6.48404,A
5.5272,6.21462,6.49307,A
5.81991,6.8057,7.11922,A
2.35792,7.32733,8.17294,A
2.2894,9.13408,8.71035,A
4.78657,6.24044,7.62421,A
3.67518,5.51888,7.87837,A
5.01249,7.22802,5.91952,A
6.6672,5.23931,5.63003,A
4.62776,7.62866,7.15972,A
4.81754,5.12572,8.15849,A
4.61674,5.52516,8.23453,A
5.16363,8.08806,5.95235,A
3.19201,6.53553,8.74245,A
3.46461,7.7624,5.88636,A
3.49024,7.05724,7.40855,A
4.28554,6.79078,6.01618,A
5.75047,4.54913,8.05049,A
4.09445,7.02656,6.99585,A
5.17829,6.69867,8.09286,A
5.51705,6.13009,5.9561,A
4.88558,7.80128,8.56472,A
5.0957,4.63824,7.46295,A
5.2201,4.89906,8.72104,A
5.382,6.33025,7.6386,A
3.71791,7.79389,5.89663,A
4.41098,5.40394,7.48549,A
4.75544,6.71755,6.18374,A
4.79284,7.64819,6.71603,A
4.55478,6.87312,6.30931,A
4.45037,7.27736,7.31609,A
4.14904,4.46402,8.25539,A
4.27663,6.3759,8.19704,A
4.99164,6.19552,9.51322,A
5.13685,6.20982,7.50384,A
5.24675,8.06357,7.16382,A
4.29464,5.92974,7.56489,A
5.20293,7.06441,6.97036,A
2.9576,7.67317,7.65866,A
3.92768,6.07377,8.94925,A
5.30984,7.34118,6.81845,A
4.2526,6.66686,7.12439,A
2.78902,6.02765,6.39163,A
4.37431,6.5961,7.53112,A
3.45068,6.85058,8.10025,A
3.69719,6.07702,6.83222,A
4.57224,7.53059,9.93995,A
2.69197,5.95351,7.773,A
5.82988,6.79472,7.11097,A
4.35266,7.42293,8.66763,A
4.50959,6.22651,6.61855,A
3.1696,7.64192,8.08198,A
4.49486,7.04845,7.16275,A
5.68341,6.39344,8.32254,A
5.36789,7.44591,7.49056,A
4.47419,5.54102,7.85918,A
4.18722,5.30685,7.70266,A
4.33507,7.33531,8.65291,A
4.96679,5.97367,7.85105,A
2.91855,7.19243,8.92501,A
5.61152,6.89176,7.07536,A
5.20222,9.01418,5.4753,A
4.59758,6.50863,6.27184,A
4.86414,5.70563,8.20085,A
5.12074,7.81116,6.82077,A
4.14854,6.45228,6.6679,A
4.81119,6.1188,7.63273,A
3.14084,5.05863,6.70486,A
3.28749,7.63664,5.45138,A
5.07901,5.70611,8.28393,A
5.70234,6.51647,6.87879,A
3.50292,6.14613,7.93393,A
5.30779,7.59611,7.51597,A
4.70271,6.93312,5.18007,A
4.12028,5.99672,8.28097,A
5.76073,5.26066,5.77089,A
5.37031,6.36573,7.41781,A
4.31212,6.72688,6.61264,A
4.12485,5.41311,6.77238,A
4.03009,4.89428,6.6543,A
3.70991,5.84017,9.43991,A
4.52038,6.23064,7.39242,A
3.63677,6.27712,8.49289,A
3.97264,7.31574,6.36963,A
5.5599,4.64489,8.32168,A
3.08176,7.1254,7.06471,A
4.6905,5.31366,8.48377,A
5.72702,6.65616,7.81069,A
5.08569,5.32982,8.37419,A
5.97979,5.82237,4.90922,A
4.91003,7.35843,8.92311,A
4.23791,6.9344,6.15358,A
3.6289,7.38277,7.77316,A
5.21584,7.26583,7.98351,A
4.89807,6.23784,4.45283,A
5.05372,6.63659,7.4787,A
7.26132,4.26019,4.88622,A
2.44703,5.30584,8.84887,A
4.26427,9.30995,8.05246,A
5.57866,5.89519,6.86636,A
5.51048,7.13107,7.2497,A
5.03574,8.31566,7.26485,A
4.55344,7.22171,9.13279,A
1.91881,7.79364,6.28946,A
4.30351,6.54416,6.91471,A
4.35623,7.89281,6.39855,A
6.42247,5.81594,6.67697,A
5.76098,5.99402,8.14008,A
4.25882,7.01091,7.76315,A
4.97366,8.34907,7.15514,A
3.6419,5.86047,6.87934,A
5.51941,6.89792,6.38483,A
4.67951,7.17799,8.53367,A
5.0763,7.84363,6.31449,A
5.03142,6.31127,7.14971,A
5.28797,6.60517,7.04464,A
4.78824,8.0115,7.58632,A
4.28617,5.50925,7.66849,A
4.15882,7.3116,7.45263,A
5.15511,8.35594,6.37337,A
6.2992,5.77133,6.12117,A
5.27244,5.79761,7.44538,A
4.25518,5.01741,6.63882,A
4.98811,6.08113,7.12236,A
5.10034,7.84772,7.09401,A
5.23306,7.34137,6.77965,A
5.05522,6.43889,9.88432,A
4.36923,6.02722,9.61698,A
5.22712,6.31651,7.53875,A
4.28723,7.1068,8.06479,A
4.1737,6.26569,6.42019,A
4.54113,7.95737,6.4727,A
3.27343,5.63216,7.56536,A
5.78434,6.20961,6.7751,A
6.27094,6.31735,6.33734,A
4.1527,6.0816,7.25009,A
5.53562,5.72737,6.61531,A
4.9067,7.38849,7.46124,A
4.57382,6.45835,9.18803,A
5.14458,6.54974,7.9019,A
3.72304,5.27784,9.12669,A
5.1015,6.24667,7.27356,A
5.59013,7.32699,7.0286,A
5.02322,6.65444,7.97932,A
5.51851,5.35615,6.06325,A
5.20712,7.60192,6.76807,A
3.97413,7.61604,7.58407,A
5.0667,5.66167,7.47794,A
4.31209,7.93418,6.48893,A
4.99489,6.42654,6.99885,A
4.54679,5.733,7.41692,A
4.52759,6.45287,7.98637,A
6.44473,5.9972,6.27089,A
6.03185,5.49585,6.89905,A
4.49694,7.73111,8.79976,A
5.02211,6.42114,6.79277,A
4.15745,5.83724,7.31162,A
3.55064,6.5098,10.2111,A
5.32067,6.1231,7.48847,A
3.88706,6.71012,8.15155,A
4.22299,6.23483,6.69945,A
4.57114,6.38843,8.2437,A
4.69824,8.10788,7.00031,A
4.01172,6.76692,8.11087,A
4.47872,8.08239,6.98116,A
4.41346,7.76525,8.52064,A
4.74474,7.27646,5.92894,A
3.02473,5.97616,6.98251,A
4.81408,3.87724,7.75308,A
5.17155,6.37981,6.57946,A
6.63286,5.49524,6.59444,A
3.65701,7.74856,8.08651,A
6.03414,6.0003,6.58026,A
4.81053,5.95922,9.04514,A
5.25093,5.85782,8.60261,A
3.64319,6.63134,7.63585,A
5.73193,7.13855,5.26108,A
5.05316,5.71126,7.79343,A
6.39284,6.25038,6.19854,A
5.80479,6.95585,6.52798,A
4.61179,7.19613,7.17207,A
4.74222,5.87606,8.13918,A
4.34484,7.75305,9.52881,A
3.96261,6.83974,6.94418,A
3.86906,7.50445,8.51496,A
4.67203,7.14431,7.66434,A
4.69472,6.44174,8.44568,A
2.51674,6.03857,6.14222,A
4.14067,5.94767,7.08185,A
5.08817,7.08058,5.984,A
4.51638,5.39163,7.90423,A
3.98905,8.08354,6.78995,A
5.33943,6.51451,7.68071,A
5.59033,6.98664,6.4601,A
5.41048,5.62173,7.67671,A
5.42396,7.01549,5.43762,A
4.62825,5.86878,6.82902,A
4.16272,5.40195,8.29758,A
4.66414,6.91874,8.67119,A
3.29122,6.66318,7.42151,A
3.76397,6.04857,7.68903,A
5.12398,5.10596,8.2,A
3.5326,5.70266,7.05703,A
4.98638,6.12794,8.67714,A
5.41446,6.90391,7.21265,A
5.65106,6.8029,7.35992,A
4.15425,6.34771,8.64023,A
2.68148,4.03565,5.7285,A
2.33928,7.1725,8.56657,A
3.93064,6.71392,6.8224,A
4.25182,7.93842,8.27692,A
4.57734,8.7654,6.60175,A
3.81097,6.01089,6.71504,A
1.94566,4.69896,6.81979,A
4.85986,5.44354,8.98771,A
3.09887,7.09303,6.7043,A
5.90336,5.96793,7.95422,A
5.39662,6.3841,6.11024,A
3.58182,6.58583,6.9533,A
4.37983,5.90846,8.74899,A
4.90986,5.70461,8.70598,A
3.3881,6.86088,6.58918,A
4.18903,6.43456,6.68773,A
5.42413,6.44424,7.12857,A
5.02736,6.54585,7.15426,A
4.83361,7.67303,8.9801,A
4.65622,6.94512,9.36596,A
4.61426,6.81583,7.25054,A
4.32614,6.14472,7.4517,A
4.13571,5.21086,7.67071,A
4.47385,7.19105,7.04486,A
5.44963,6.78347,7.09709,A
3.67136,6.05575,7.10193,A
5.81327,6.38258,7.59396,A
4.83588,6.72356,5.70899,A
6.12815,6.36721,6.48225,A
5.25408,5.67405,6.40831,A
3.60559,6.25552,8.0853,A
4.40898,5.66898,7.35289,A
5.91646,5.06051,5.79548,A
5.2325,6.58094,7.20189,A
3.95695,7.12742,7.98768,A
5.12139,7.45287,8.15373,A
4.94766,6.27062,7.72186,A
4.8264,7.1703,6.31176,A
4.96148,6.25971,7.67463,A
4.47171,8.15865,7.32606,A
4.34841,5.25743,5.93747,A
4.73772,6.59293,7.4588,A
4.26293,5.94799,7.40421,A
3.71686,6.6815,8.8069,A
4.26385,5.84878,7.42213,A
5.76149,6.52652,7.3628,A
4.98494,7.10564,7.03547,A
3.01909,6.64027,6.03824,A
5.8872,6.16932,7.11081,A
5.2083,6.67553,8.95276,A
5.63924,6.28905,6.63653,A
4.1504,7.32013,7.36953,A
3.9388,7.83574,9.44788,A
4.80088,7.01769,7.87828,A
2.9812,5.55657,6.23432,A
4.74272,6.26129,8.11813,A
4.38741,5.55645,7.2794,A
3.9914,6.16783,5.9548,A
4.47171,6.93781,7.53297,A
6.36196,5.83974,7.15695,A
5.42438,5.76514,7.19395,A
5.77932,5.34229,8.29618,A
4.98985,7.60944,5.50843,A
6.18314,6.4624,6.12374,A
5.19467,7.37364,6.64232,A
5.60462,6.80314,5.62222,A
5.071,7.20551,7.80217,A
4.70165,7.02571,9.23039,A
3.90154,7.03067,8.20408,A
4.79435,6.10516,7.04011,A
3.88934,8.45006,7.05369,A
5.64703,5.9976,7.5372,A
4.46022,5.85071,6.57218,A
5.31725,4.65938,6.04306,A
6.14674,6.06109,6.15534,A
4.60843,6.70467,7.4504,A
4.6717,5.58462,7.77812,A
6.02371,4.70186,7.3417,A
5.12121,5.86939,7.88738,A
4.40076,7.00067,6.09871,A
5.04994,6.63016,7.09576,A
3.11016,6.72124,7.22442,A
5.40272,5.2294,8.78671,A
5.76762,6.74453,7.06167,A
3.26734,5.66692,9.02085,A
4.45857,5.91241,7.18342,A
6.05409,6.22583,7.15086,A
3.9912,7.07806,7.4135,A
5.51004,6.78094,7.97111,A
4.28692,5.64889,6.7166,A
4.27389,6.44947,7.4836,A
4.46631,6.97029,9.60093,A
4.03258,5.98999,6.9669,A
4.29897,8.09619,6.42986,A
4.03299,6.13237,7.39559,A
3.86995,4.87394,8.75887,A
5.32656,6.10337,7.43263,A
5.68071,5.32141,7.7199,A
5.34222,6.06428,7.3257,A
4.58316,7.36288,6.79691,A
4.23296,6.96715,7.44472,A
2.28655,6.92793,7.34055,A
5.35101,6.66235,7.47685,A
5.55316,5.95483,6.79077,A
2.90197,8.68107,7.14623,A
5.21275,5.35479,7.89451,A
4.70219,7.27055,7.28278,A
5.16414,5.57389,8.90408,A
5.58721,6.67001,7.23071,A
3.7816,6.26051,7.40361,A
4.69386,7.11422,5.68034,A
4.42764,5.96713,7.00895,A
3.10536,6.16893,8.3373,A
5.14525,6.44343,7.48439,A
4.18894,7.19217,7.96962,A
4.48404,6.6002,7.26887,A
5.75549,5.59497,5.22836,A
4.4835,6.87559,7.93585,A
2.95927,9.27722,7.21432,A
4.64861,6.75061,7.81686,A
3.77281,7.29109,7.7278,A
4.13515,5.95983,8.21245,A
5.79133,6.60114,7.63406,A
5.36088,7.45542,6.80704,A
6.46689,5.6129,7.04219,A
5.6574,7.05653,5.97546,A
2.11054,4.28531,8.18822,A
5.13938,5.95655,7.62363,A
4.3377,6.5785,7.12503,A
4.6371,8.00325,8.30395,A
4.21313,8.78034,6.89135,A
4.38754,7.71415,8.31717,A
4.27261,8.09624,7.46822,A
5.59111,6.6309,6.02888,A
4.05736,7.29388,7.24909,A
3.3596,6.9994,6.17549,A
6.04549,5.40988,6.81484,A
5.58564,7.32283,6.07069,A
3.76846,7.04215,6.3727,A
3.60816,8.94579,7.36316,A
5.90077,7.06745,6.25117,A
3.60344,6.94923,7.55945,A
4.46932,6.00609,8.58071,A
3.78225,6.03568,7.89975,A
2.9571,6.52285,7.35259,A
5.70757,6.91399,6.43356,A
4.45742,7.7777,8.81079,A
5.44517,7.73843,5.81188,A
3.78715,4.60891,7.667,A
4.78468,7.57794,5.7226,A
4.31859,6.69771,5.58971,A
6.10371,6.41474,6.37608,A
4.90214,6.56385,8.11029,A
4.05858,7.20354,8.92658,A
3.65983,6.49475,7.43997,A
5.38402,5.69042,9.5964,A
4.02183,6.91265,6.35282,A
5.55476,6.73043,7.56433,A
3.38374,7.7326,5.81862,A
4.97561,5.98008,7.00899,A
4.68773,6.51164,9.42831,A
4.6658,4.90286,7.48813,A
4.54539,6.16915,6.08594,A
4.00298,5.90499,8.06076,A
4.40376,6.84331,8.7497,A
5.79323,5.83169,7.02689,A
5.06922,7.00811,7.93713,A
4.24908,6.49739,8.41371,A
4.39201,7.03221,7.70181,A
4.40194,7.3071,7.42738,A
4.8358,8.02583,7.8798,A
4.73532,5.73394,6.26614,A
5.19672,7.39561,7.6536,A
4.34164,7.08781,8.35755,A
4.90517,7.57641,7.79017,A
4.8682,6.79586,5.3045,A
3.62871,4.96411,5.13453,A
4.2024,5.82546,9.104,A
5.50316,4.97048,9.1467,A
2.3508,6.88946,8.53311,A
5.51922,5.76652,8.09019,A
